time,Data,airtime,coding_rate,data_rate,frequency,gateway,rssi,sensor,snr
2021-06-14 00:14:29.585882+00:00,0.36,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-101.0,mdot-six,3.8
2021-06-14 00:19:33.450191+00:00,0.34,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-107.0,mdot-six,5.8
2021-06-14 00:24:37.327023+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-102.0,mdot-six,4.8
2021-06-14 00:29:41.201854+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-109.0,mdot-six,1.5
2021-06-14 00:34:45.077308+00:00,0.35,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-102.0,mdot-six,5.0
2021-06-14 00:39:48.946745+00:00,0.35,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-102.0,mdot-six,4.5
2021-06-14 00:44:52.826084+00:00,0.35,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-104.0,mdot-six,3.5
2021-06-14 00:49:56.697013+00:00,0.34,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-108.0,mdot-six,4.0
2021-06-14 00:55:00.577521+00:00,0.34,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-105.0,mdot-six,4.5
2021-06-14 01:00:04.018098+00:00,0.35,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-107.0,mdot-six,2.0
2021-06-14 01:05:07.892012+00:00,0.35,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-100.0,mdot-six,5.8
2021-06-14 01:10:11.763152+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-114.0,mdot-six,-3.8
2021-06-14 01:15:15.641611+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-104.0,mdot-six,4.5
2021-06-14 01:20:19.513187+00:00,0.35,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-98.0,mdot-six,5.2
2021-06-14 01:25:23.385877+00:00,0.34,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-106.0,mdot-six,3.5
2021-06-14 01:30:27.274987+00:00,0.34,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-101.0,mdot-six,6.0
2021-06-14 01:35:31.131775+00:00,0.34,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-102.0,mdot-six,4.8
2021-06-14 01:40:35.012612+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-102.0,mdot-six,4.2
2021-06-14 01:45:38.884764+00:00,0.35,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-100.0,mdot-six,6.2
2021-06-14 01:50:42.758597+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-100.0,mdot-six,6.2
2021-06-14 01:55:46.631224+00:00,0.34,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-101.0,mdot-six,5.8
2021-06-14 02:00:50.506266+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-102.0,mdot-six,4.8
2021-06-14 02:05:54.381550+00:00,0.35,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-102.0,mdot-six,4.2
2021-06-14 02:10:58.260253+00:00,0.34,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-101.0,mdot-six,4.8
2021-06-14 02:16:02.132407+00:00,0.35,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-99.0,mdot-six,6.5
2021-06-14 02:21:06.004791+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-107.0,mdot-six,5.8
2021-06-14 02:26:09.884951+00:00,0.35,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-111.0,mdot-six,6.8
2021-06-14 02:31:13.761591+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-103.0,mdot-six,5.0
2021-06-14 02:36:17.631202+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-113.0,mdot-six,5.8
2021-06-14 02:41:21.499127+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-101.0,mdot-six,6.0
2021-06-14 02:46:25.376374+00:00,0.32,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-108.0,mdot-six,6.2
2021-06-14 02:51:29.251277+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-105.0,mdot-six,5.0
2021-06-14 02:56:33.121488+00:00,0.33,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-111.0,mdot-six,5.8
2021-06-14 03:01:36.999117+00:00,0.34,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-109.0,mdot-six,4.5
2021-06-14 03:06:40.869011+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-105.0,mdot-six,5.0
2021-06-14 03:11:44.746893+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-102.0,mdot-six,5.0
2021-06-14 03:16:48.620735+00:00,0.35,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-106.0,mdot-six,4.8
2021-06-14 03:21:52.507113+00:00,0.32,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-109.0,mdot-six,3.2
2021-06-14 03:26:56.373567+00:00,0.34,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-108.0,mdot-six,5.0
2021-06-14 03:32:00.245411+00:00,0.34,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-107.0,mdot-six,5.8
2021-06-14 03:37:04.118675+00:00,0.34,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-107.0,mdot-six,5.8
2021-06-14 03:42:07.989875+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-101.0,mdot-six,4.8
2021-06-14 03:47:11.868946+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-107.0,mdot-six,4.2
2021-06-14 03:52:15.748205+00:00,0.34,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-102.0,mdot-six,5.0
2021-06-14 03:57:19.615550+00:00,0.34,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-105.0,mdot-six,4.0
2021-06-14 04:02:23.492559+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-102.0,mdot-six,4.0
2021-06-14 04:07:27.365818+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-108.0,mdot-six,4.0
2021-06-14 04:12:31.243196+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-103.0,mdot-six,4.5
2021-06-14 04:17:35.116632+00:00,0.34,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-103.0,mdot-six,3.2
2021-06-14 04:22:38.991468+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-103.0,mdot-six,3.8
2021-06-14 04:27:42.860265+00:00,0.34,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-100.0,mdot-six,5.5
2021-06-14 04:32:46.739035+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-102.0,mdot-six,4.0
2021-06-14 04:37:50.613970+00:00,0.35,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-100.0,mdot-six,4.0
2021-06-14 04:42:54.490698+00:00,0.34,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-108.0,mdot-six,3.0
2021-06-14 04:47:58.359730+00:00,0.35,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-105.0,mdot-six,3.2
2021-06-14 04:53:02.238848+00:00,0.35,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-105.0,mdot-six,5.2
2021-06-14 04:58:06.115472+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-100.0,mdot-six,5.2
2021-06-14 05:03:09.989301+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-105.0,mdot-six,5.2
2021-06-14 05:08:13.866602+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-105.0,mdot-six,4.0
2021-06-14 05:13:17.740231+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-109.0,mdot-six,4.5
2021-06-14 05:18:21.608477+00:00,0.35,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-111.0,mdot-six,4.5
2021-06-14 05:23:25.479292+00:00,0.35,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-107.0,mdot-six,4.5
2021-06-14 05:28:29.356186+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-106.0,mdot-six,5.5
2021-06-14 05:33:33.235558+00:00,0.36,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-103.0,mdot-six,6.2
2021-06-14 05:38:37.107132+00:00,0.35,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-108.0,mdot-six,5.0
2021-06-14 05:43:40.984714+00:00,0.35,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-102.0,mdot-six,4.5
2021-06-14 05:48:44.855927+00:00,0.36,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-115.0,mdot-six,5.5
2021-06-14 05:53:48.736865+00:00,0.36,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-107.0,mdot-six,3.8
2021-06-14 05:58:52.598983+00:00,0.34,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-115.0,mdot-six,5.0
2021-06-14 06:03:56.473280+00:00,0.34,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-111.0,mdot-six,1.8
2021-06-14 06:09:00.344942+00:00,0.5,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-115.0,mdot-six,5.2
2021-06-14 06:14:04.224480+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-98.0,mdot-six,6.8
2021-06-14 06:19:08.100050+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-117.0,mdot-six,3.0
2021-06-14 06:24:11.972087+00:00,0.35,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-102.0,mdot-six,4.8
2021-06-14 06:29:15.847728+00:00,0.36,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-106.0,mdot-six,5.0
2021-06-14 06:34:19.714251+00:00,0.35,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-100.0,mdot-six,8.0
2021-06-14 06:39:23.593402+00:00,0.35,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-105.0,mdot-six,5.0
2021-06-14 06:44:27.467201+00:00,0.36,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-101.0,mdot-six,5.5
2021-06-14 06:49:31.339305+00:00,0.5,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-111.0,mdot-six,4.2
2021-06-14 06:54:35.207536+00:00,0.36,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-99.0,mdot-six,6.5
2021-06-14 06:59:39.086426+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-113.0,mdot-six,5.0
2021-06-14 07:04:42.954066+00:00,0.66,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-101.0,mdot-six,4.8
2021-06-14 07:09:46.829846+00:00,0.36,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-111.0,mdot-six,3.8
2021-06-14 07:14:50.705125+00:00,0.36,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-105.0,mdot-six,6.0
2021-06-14 07:19:54.581070+00:00,0.36,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-114.0,mdot-six,3.0
2021-06-14 07:24:58.452305+00:00,0.36,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-109.0,mdot-six,0.8
2021-06-14 07:30:02.325614+00:00,0.36,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-113.0,mdot-six,2.0
2021-06-14 07:35:06.203000+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-107.0,mdot-six,3.0
2021-06-14 07:40:10.073916+00:00,0.36,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-107.0,mdot-six,7.2
2021-06-14 07:45:13.941436+00:00,1.0,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-99.0,mdot-six,6.5
2021-06-14 07:50:17.809970+00:00,0.36,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-107.0,mdot-six,7.2
2021-06-14 07:55:21.681726+00:00,1.21,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-100.0,mdot-six,5.8
2021-06-14 08:00:25.555902+00:00,0.36,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-115.0,mdot-six,5.0
2021-06-14 08:05:29.427022+00:00,0.36,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-101.0,mdot-six,5.0
2021-06-14 08:10:33.306568+00:00,0.37,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-112.0,mdot-six,-0.2
2021-06-14 08:15:37.175943+00:00,0.36,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-97.0,mdot-six,6.5
2021-06-14 08:20:41.052752+00:00,0.37,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-114.0,mdot-six,-10.2
2021-06-14 08:25:44.921075+00:00,0.36,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-109.0,mdot-six,4.5
2021-06-14 08:30:48.791845+00:00,1.03,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-114.0,mdot-six,3.0
2021-06-14 08:35:52.662829+00:00,0.88,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-107.0,mdot-six,4.2
2021-06-14 08:40:56.539939+00:00,0.37,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-109.0,mdot-six,5.5
2021-06-14 08:46:00.420088+00:00,0.36,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-109.0,mdot-six,2.8
2021-06-14 08:51:04.283570+00:00,0.36,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-108.0,mdot-six,5.0
2021-06-14 08:56:08.165965+00:00,0.36,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-101.0,mdot-six,4.8
2021-06-14 09:01:12.038682+00:00,0.65,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-117.0,mdot-six,3.2
2021-06-14 09:06:15.913925+00:00,0.36,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-102.0,mdot-six,4.5
2021-06-14 09:11:19.789281+00:00,0.36,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-111.0,mdot-six,2.5
2021-06-14 09:16:23.657420+00:00,0.36,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-101.0,mdot-six,5.2
2021-06-14 09:21:27.532951+00:00,0.36,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-111.0,mdot-six,4.2
2021-06-14 09:26:31.408352+00:00,0.36,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-108.0,mdot-six,3.8
2021-06-14 09:31:35.285372+00:00,0.37,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-108.0,mdot-six,4.2
2021-06-14 09:36:39.156643+00:00,0.36,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-108.0,mdot-six,3.8
2021-06-14 09:41:43.035205+00:00,0.36,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-112.0,mdot-six,0.8
2021-06-14 09:46:46.904682+00:00,0.36,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-109.0,mdot-six,4.0
2021-06-14 09:51:50.782772+00:00,0.36,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-108.0,mdot-six,-0.5
2021-06-14 09:56:54.656358+00:00,0.36,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-109.0,mdot-six,1.0
2021-06-14 10:01:58.536120+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-109.0,mdot-six,5.8
2021-06-14 10:07:02.411056+00:00,0.36,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-105.0,mdot-six,7.0
2021-06-14 10:12:06.282410+00:00,0.35,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-109.0,mdot-six,3.8
2021-06-14 10:17:10.164901+00:00,0.36,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-105.0,mdot-six,4.5
2021-06-14 10:22:13.598173+00:00,0.37,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-105.0,mdot-six,4.8
2021-06-14 10:27:17.480872+00:00,0.36,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-103.0,mdot-six,6.5
2021-06-14 10:32:21.356577+00:00,0.36,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-112.0,mdot-six,2.0
2021-06-14 10:37:25.226484+00:00,0.97,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-111.0,mdot-six,0.5
2021-06-14 10:42:29.108356+00:00,0.36,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-111.0,mdot-six,5.5
2021-06-14 10:47:32.974006+00:00,0.36,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-107.0,mdot-six,4.2
2021-06-14 10:52:36.846043+00:00,0.37,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-109.0,mdot-six,5.0
2021-06-14 10:57:40.724053+00:00,0.36,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-109.0,mdot-six,5.0
2021-06-14 11:02:44.592444+00:00,0.36,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-113.0,mdot-six,-0.5
2021-06-14 11:07:48.464948+00:00,0.36,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-99.0,mdot-six,5.5
2021-06-14 11:12:52.345280+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-111.0,mdot-six,4.0
2021-06-14 11:17:56.216214+00:00,0.35,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-110.0,mdot-six,1.5
2021-06-14 11:23:00.107922+00:00,0.36,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-109.0,mdot-six,5.2
2021-06-14 11:28:03.962993+00:00,0.72,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-113.0,mdot-six,2.0
2021-06-14 11:33:07.844759+00:00,0.36,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-111.0,mdot-six,0.8
2021-06-14 11:38:11.713945+00:00,1.0,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-111.0,mdot-six,-0.2
2021-06-14 11:43:15.584432+00:00,0.36,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-115.0,mdot-six,3.0
2021-06-14 11:48:19.461499+00:00,0.35,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-108.0,mdot-six,0.8
2021-06-14 11:53:23.338836+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-109.0,mdot-six,3.8
2021-06-14 11:58:27.208767+00:00,0.84,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-101.0,mdot-six,6.5
2021-06-14 12:03:31.083265+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-111.0,mdot-six,4.5
2021-06-14 12:08:34.967032+00:00,0.35,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-96.0,mdot-six,7.2
2021-06-14 12:13:38.856992+00:00,0.85,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-107.0,mdot-six,3.0
2021-06-14 12:23:46.140599+00:00,0.36,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-102.0,mdot-six,6.2
2021-06-14 12:28:50.019301+00:00,0.36,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-107.0,mdot-six,-0.5
2021-06-14 12:33:53.897079+00:00,0.36,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-107.0,mdot-six,4.2
2021-06-14 12:38:57.768681+00:00,1.1,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-103.0,mdot-six,4.2
2021-06-14 12:44:01.637890+00:00,0.36,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-106.0,mdot-six,4.0
2021-06-14 12:49:05.513023+00:00,0.36,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-108.0,mdot-six,4.8
2021-06-14 12:54:09.376794+00:00,0.98,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-103.0,mdot-six,5.8
2021-06-14 12:59:13.249657+00:00,1.0,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-106.0,mdot-six,5.5
2021-06-14 13:04:17.124876+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-113.0,mdot-six,-4.5
2021-06-14 13:09:20.997624+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-106.0,mdot-six,2.2
2021-06-14 13:14:24.872699+00:00,0.81,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-113.0,mdot-six,4.5
2021-06-14 13:19:28.740762+00:00,0.97,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-111.0,mdot-six,2.5
2021-06-14 13:24:32.612614+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-115.0,mdot-six,4.8
2021-06-14 13:29:36.489712+00:00,0.36,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-108.0,mdot-six,1.2
2021-06-14 13:34:40.359786+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-111.0,mdot-six,5.2
2021-06-14 13:39:44.234639+00:00,0.36,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-107.0,mdot-six,5.2
2021-06-14 13:44:48.108304+00:00,0.36,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-113.0,mdot-six,4.0
2021-06-14 13:49:51.980784+00:00,0.35,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-111.0,mdot-six,-3.0
2021-06-14 13:54:55.859437+00:00,0.36,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-117.0,mdot-six,3.5
2021-06-14 13:59:59.724623+00:00,0.36,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-109.0,mdot-six,3.5
2021-06-14 14:05:03.597638+00:00,0.36,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-113.0,mdot-six,4.2
2021-06-14 14:10:07.047823+00:00,0.37,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-107.0,mdot-six,5.5
2021-06-14 14:15:10.919179+00:00,0.36,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-107.0,mdot-six,5.0
2021-06-14 14:20:14.787201+00:00,0.36,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-102.0,mdot-six,6.2
2021-06-14 14:25:18.670570+00:00,0.37,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-115.0,mdot-six,5.0
2021-06-14 14:30:22.539316+00:00,0.36,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-107.0,mdot-six,5.5
2021-06-14 14:35:26.409924+00:00,0.37,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-112.0,mdot-six,0.8
2021-06-14 14:40:30.285868+00:00,0.37,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-103.0,mdot-six,6.8
2021-06-14 14:45:34.159855+00:00,0.36,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-109.0,mdot-six,3.0
2021-06-14 14:50:38.027668+00:00,0.37,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-103.0,mdot-six,6.2
2021-06-14 14:55:41.907814+00:00,0.36,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-108.0,mdot-six,4.0
2021-06-14 15:00:45.779978+00:00,0.36,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-111.0,mdot-six,0.5
2021-06-14 15:05:49.647612+00:00,0.34,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-107.0,mdot-six,6.5
2021-06-14 15:10:53.529324+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-103.0,mdot-six,5.0
2021-06-14 15:15:57.394014+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-99.0,mdot-six,6.8
2021-06-14 15:21:01.271059+00:00,0.35,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-113.0,mdot-six,1.8
2021-06-14 15:26:05.142245+00:00,0.35,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-115.0,mdot-six,-5.2
2021-06-14 15:31:09.012293+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-103.0,mdot-six,3.8
2021-06-14 15:36:12.892305+00:00,0.34,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-115.0,mdot-six,0.8
2021-06-14 15:41:16.762546+00:00,0.34,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-102.0,mdot-six,6.2
2021-06-14 15:46:20.639231+00:00,0.34,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-107.0,mdot-six,5.8
2021-06-14 15:51:24.512011+00:00,0.33,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-100.0,mdot-six,5.8
2021-06-14 15:56:28.388772+00:00,0.33,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-113.0,mdot-six,4.5
2021-06-14 16:01:32.260723+00:00,0.32,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-100.0,mdot-six,5.5
2021-06-14 16:06:36.135311+00:00,0.32,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-109.0,mdot-six,5.5
2021-06-14 16:11:40.002857+00:00,0.33,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-101.0,mdot-six,4.0
2021-06-14 16:16:43.879738+00:00,0.33,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-109.0,mdot-six,5.5
2021-06-14 16:21:47.749910+00:00,0.33,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-102.0,mdot-six,6.8
2021-06-14 16:26:51.622728+00:00,0.34,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-105.0,mdot-six,4.8
2021-06-14 16:31:55.496746+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-101.0,mdot-six,5.5
2021-06-14 16:36:59.376948+00:00,0.33,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-108.0,mdot-six,4.2
2021-06-14 16:42:03.253547+00:00,0.34,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-107.0,mdot-six,4.5
2021-06-14 16:47:07.122752+00:00,0.88,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-108.0,mdot-six,5.0
2021-06-14 16:52:10.991799+00:00,0.34,1155072000,4/5,SF12BW125,868.5,eui-00800000a0002125,-107.0,mdot-six,4.0
2021-06-14 16:57:14.867084+00:00,0.34,1155072000,4/5,SF12BW125,868.1,eui-00800000a0002125,-111.0,mdot-six,4.0
2021-06-14 17:02:18.743869+00:00,0.35,1155072000,4/5,SF12BW125,868.3,eui-00800000a0002125,-105.0,mdot-six,5.2
